split,index,image_id,question,answer,question_type
train,71609,clb0kvxv7907g074yh40pcwlh,What are the colors of the abnormal findings?,"pink, red, and white lesions observed",Color
train,71661,cl8k2u1qe1es308329s2wgerh,What are the colors of the abnormal findings?,fleshy and reddish lesions observed,Color
train,71664,clb0kvxvz91eo074y90b2gp6k,"Where are the anatomical landmarks located, is there a green/black box artefact, and what colors are the abnormalities observed in the image?","anatomical landmarks are located in multiple regions including central, upper, and lower areas, no green or black box artefact is present, and the abnormalities show pink, red, and white discolorations.",Color
train,71684,cl8k2u1re1g1f0832gt2qe5pa,What colors are observed in the abnormal area?,"red, pink, and white discolorations present",Color
train,71707,cla820gl6s3yn071u1z4u1dh6,Where is the instrument located in the image and what colors are associated with the abnormality?,no instrument is visible in the gastrointestinal tract; multiple color changes observed,Color
train,71710,clb0kvxwq92m4074y5br05c27,What colors are observed in the abnormal lesion?,"lesion exhibiting pink, red, and white areas",Color
train,71715,clb0lbwzqdphg086u4lxie3xb,"How many findings are present, is there a green/black box artefact, and what are the colors of the abnormalities?","two findings are present, including a green/black box artefact and abnormalities with pink and white coloring.",Color
train,71738,cla820glys52z071u710gh37o,"What color and location of the abnormality are visible, and what procedure was performed to obtain this image?",multiple colored lesions observed in various regions of the image obtained during a colonoscopy.,Color
train,71786,clb0kvxvj90to074y2c1r47br,What colors are observed in the abnormal areas?,"areas showing pink, red, and white discoloration",Color
train,71787,clb0kvxvc90go074y4erzha8j,"Where in the image is the abnormality located, what is the size of any polyp, and what color is the abnormality?","abnormalities are distributed across multiple regions including the center, lower areas, and upper quadrants, no polyp is present, and the lesion shows pink and white coloration.",Color
train,71789,cla820gn7s6nb071u382u7155,"What color, location, and type of polyp are observed in the gastrointestinal image?","multiple pink, red, and white lesions are distributed across central and upper regions, with no polyp identified.",Color
train,71796,clb0kvxw191is074y79aj53ub,What colors are observed in the abnormal area?,"pink, red, and white lesions noted",Color
train,71799,clb0kvxwe922o074ygw0sebkl,What type of polyp is present and what colors are observed in the abnormal areas?,"no polyp is identified, with findings of pink, red, and white areas",Color
train,71811,clb0kvxva90bw074y8zg6gj3i,What are the colors of the abnormal findings?,"various colors including pink, red, and white",Color
train,71827,cl8k2u1qy1ffj0832756t2iky,What are the colors of the abnormalities observed?,pink and white colored lesions present,Color
train,71834,clb0kvxwa91wo074yfxzk9k3o,"What are the colors of the abnormality, is there a green/black box artefact, and where is the anatomical landmark located in the image?","the abnormality shows pink, red, and white areas, no green or black box artefact is present, and the anatomical landmark is located in the central region.",Color
train,71838,clb0kvxv3900o074y4a2067yv,What are the colors of the abnormalities observed?,"pink, red, and white lesions observed",Color
train,71840,cla820gm8s5fb071u0bn7dy4k,"What color are the abnormalities, what type of procedure is the image from, and how many polyps are present?","abnormalities show red and white areas, image is from a colonoscopy, and no polyps are visible.",Color
train,71848,cla820gn2s6hr071u48c9f4x3,What color is the abnormality and have all polyps been removed?,"findings show pink, red, and brown lesions; no polyps observed",Color
train,71849,cla820glls4mz071u0cuo22tn,What colors are observed in the abnormal areas and are there any instruments visible?,multiple red and pink lesions noted without instrumentation,Color
train,71860,cl8k2u1pt1e170832g25vgahp,What colors are observed in the abnormal areas?,red and pink mucosal lesions,Color
train,71864,clb0kvxw491mk074yc7d40b4s,"What are the color and location of the abnormality, and is there a green/black box artefact present?","abnormalities are seen in multiple colors including pink, red, and white, scattered across central and upper regions without evidence of a green/black box artefact.",Color
train,71896,cl8k2u1s11gpz0832b20403nt,What procedure is depicted in the image and what are the colors of the abnormality?,evidence of colonoscopy findings with multiple colored lesions observed,Color
train,71911,cl8k2u1rr1gm30832fz9x3vru,What color is the abnormality and where in the image is the instrument?,the abnormality shows pink coloration and no instrument is visible in the image.,Color
train,71913,clb0kvxwr92nk074y63kef14q,What colors are observed in the abnormal area?,"regions with pink, red, and white discoloration",Color
train,71921,cl8k2u1ro1gh708327o7x4w30,Where in the image is the instrument and what color is the abnormality observed?,no instrument is visible in the gastrointestinal tract and the abnormality appears pink.,Color
train,71946,cla820gmxs6dz071u89c518b7,What colors are observed in the abnormality and are there any instruments present in the image?,multiple red and pink lesions are present without any visible instruments,Color
train,71954,clb0kvxwa91v8074yhgoaaeej,"What colors are the abnormalities, how many instruments are visible, and how many findings are present in the image?","multiple abnormalities show pink, red, and white discoloration with no instruments present and two distinct findings noted.",Color
train,71959,clb0kvxwp92js074y1qy8d1uk,"Which anatomical landmark is visible, what colors are present in the abnormality, and where is the abnormality located within the image?","evidence of z-line is present, with multiple colors including pink, red, and white, scattered across central and upper regions of the image.",Color
train,71969,clb0kvxwp92jk074y3a577n4o,How many findings are present and what are the colors of the abnormalities?,"two distinct abnormalities are noted, exhibiting pink, red, and white colors.",Color
train,71971,clb0kvxv18zyk074y1xa29o15,How many findings are present and what colors are associated with the abnormalities?,"two distinct findings observed with colors including pink, red, and white",Color
train,71979,cla820gm2s57n071ufhsm9vri,"How many polyps are present, what colors are the abnormalities, and are there any instruments visible in the image?","no polyps observed, multiple colored abnormalities noted, and no instruments present.",Color
train,71994,clb0kvxvf90mo074y0dkjhos6,"Where is the instrument located, what colors are the abnormalities, and what type of procedure is this image from?","no instrument is visible, multiple abnormalities are noted in pink and white colors, and the image is from a gastroscopy procedure.",Color
train,72014,cl8k2u1rn1gf3083279pd1353,"What abnormalities are visible in the image, what procedure was performed, and what colors are associated with the findings?","multiple polypoid lesions with varied coloration including pink, white, and orange were identified during a colonoscopy.",Color
train,72020,cla820glps4sr071u1o199ajk,"What procedure was performed, what abnormalities are present, and what are the colors of the abnormalities in the image?","the image is from a colonoscopy showing inflammatory changes with lesions of varying colors including pink, red, and white.",Color
